Title,Year,Genre,Actor,Avg_rating,Number_of_ratings
Chłopaki do wzięcia,2014,Komedia,Dakota Johnson,5.1,4975
Chłopaki do wzięcia,2014,Komedia,Nicholas Braun,5.1,4975
Kobiety z 6. piętra,2010,Komedia,Fabrice Luchini,7.0,9583
Kobiety z 6. piętra,2010,Komedia,Sandrine Kiberlain,7.0,9583
Czy dzieci pozwolą,2007,Komedia,Sandrine Bonnaire,6.5,366
Czy dzieci pozwolą,2007,Komedia,Pascal Légitimus,6.5,366
Bolesna przeszłość,2014,Dramat,Natasha Henstridge,6.6,2500
Bolesna przeszłość,2014,Dramat,Jamie Kennedy,6.6,2500
Jezus mnie kocha,2012,Komedia,Jessica Schwarz,5.3,1276
Jezus mnie kocha,2012,Komedia,Florian David Fitz,5.3,1276
Nanga Parbat,2010,Biograficzny,Florian Stetter,6.3,2441
Nanga Parbat,2010,Biograficzny,Andreas Tobias,6.3,2441
Nanga Parbat,2010,Dramat,Florian Stetter,6.3,2441
Nanga Parbat,2010,Dramat,Andreas Tobias,6.3,2441
Jarhead 2: W polu ognia,2014,Dramat,Josh Kelly,5.7,5782
Jarhead 2: W polu ognia,2014,Dramat,Jason Wong,5.7,5782
Jarhead 2: W polu ognia,2014,Wojenny,Josh Kelly,5.7,5782
Jarhead 2: W polu ognia,2014,Wojenny,Jason Wong,5.7,5782
Raj,2013,Dramat,Julianne Hough,5.2,973
Raj,2013,Dramat,Russell Brand,5.2,973
Raj,2013,Komedia,Julianne Hough,5.2,973
Raj,2013,Komedia,Russell Brand,5.2,973
W drodze,2012,Dramat,Sam Riley,6.0,21964
W drodze,2012,Dramat,Garrett Hedlund,6.0,21964
W drodze,2012,Przygodowy,Sam Riley,6.0,21964
W drodze,2012,Przygodowy,Garrett Hedlund,6.0,21964
Lipna panna młoda,2011,Dramat,Alice Eve,5.7,4654
Lipna panna młoda,2011,Dramat,David Tennant,5.7,4654
Lipna panna młoda,2011,Komedia,Alice Eve,5.7,4654
Lipna panna młoda,2011,Komedia,David Tennant,5.7,4654
Lipna panna młoda,2011,Romans,Alice Eve,5.7,4654
Lipna panna młoda,2011,Romans,David Tennant,5.7,4654
Tost. Historia chłopięcego głodu,2010,Biograficzny,Helena Bonham Carter,6.8,9197
Tost. Historia chłopięcego głodu,2010,Biograficzny,Freddie Highmore,6.8,9197
Tost. Historia chłopięcego głodu,2010,Dramat,Helena Bonham Carter,6.8,9197
Tost. Historia chłopięcego głodu,2010,Dramat,Freddie Highmore,6.8,9197
Tost. Historia chłopięcego głodu,2010,Komedia,Helena Bonham Carter,6.8,9197
Tost. Historia chłopięcego głodu,2010,Komedia,Freddie Highmore,6.8,9197
Zadbaj o siebie,2014,Dramat,Thomas Sadoski,5.6,2030
Zadbaj o siebie,2014,Dramat,Leslie Bibb,5.6,2030
Zadbaj o siebie,2014,Komedia,Thomas Sadoski,5.6,2030
Zadbaj o siebie,2014,Komedia,Leslie Bibb,5.6,2030
Zadbaj o siebie,2014,Romans,Thomas Sadoski,5.6,2030
Zadbaj o siebie,2014,Romans,Leslie Bibb,5.6,2030
"Zima, która odmieniła moje życie",2012,Dramat,Rémi Goulet,6.4,513
"Zima, która odmieniła moje życie",2012,Dramat,Antoine Olivier Pilon,6.4,513
"Zima, która odmieniła moje życie",2012,Komedia,Rémi Goulet,6.4,513
"Zima, która odmieniła moje życie",2012,Komedia,Antoine Olivier Pilon,6.4,513
Kosmiczna mistyfikacja,2006,Komedia,Omid Djalili,6.3,1281
Kosmiczna mistyfikacja,2006,Komedia,Anthony McPartlin,6.3,1281
Kosmiczna mistyfikacja,2006,Sci-Fi,Omid Djalili,6.3,1281
Kosmiczna mistyfikacja,2006,Sci-Fi,Anthony McPartlin,6.3,1281
Spódnice w górę!,2014,Komedia,Isabelle Adjani,5.5,7297
Spódnice w górę!,2014,Komedia,Vanessa Paradis,5.5,7297
Królowe ringu,2013,Komedia,Audrey Fleurot,5.7,533
Królowe ringu,2013,Komedia,Corinne Masiero,5.7,533
Między nami seksoholikami,2012,Dramat,Mark Ruffalo,6.3,12548
Między nami seksoholikami,2012,Dramat,Tim Robbins,6.3,12548
Między nami seksoholikami,2012,Komedia,Mark Ruffalo,6.3,12548
Między nami seksoholikami,2012,Komedia,Tim Robbins,6.3,12548
"Wszystko, co kocham",2009,Dramat obyczajowy,Mateusz Kościukiewicz,7.0,90725
"Wszystko, co kocham",2009,Dramat obyczajowy,Olga Frycz,7.0,90725
Rysiek Lwie Serce,2013,Animacja,Freddie Highmore,6.2,7978
Rysiek Lwie Serce,2013,Animacja,Saoirse Ronan,6.2,7978
Rysiek Lwie Serce,2013,Przygodowy,Freddie Highmore,6.2,7978
Rysiek Lwie Serce,2013,Przygodowy,Saoirse Ronan,6.2,7978
Mężczyźni wolą blondynki,1953,Komedia,Marilyn Monroe,7.4,16496
Mężczyźni wolą blondynki,1953,Komedia,Jane Russell,7.4,16496
Mężczyźni wolą blondynki,1953,Musical,Marilyn Monroe,7.4,16496
Mężczyźni wolą blondynki,1953,Musical,Jane Russell,7.4,16496
Jak poślubić milionera,1953,Komedia rom.,Betty Grable,7.3,10611
Jak poślubić milionera,1953,Komedia rom.,Marilyn Monroe,7.3,10611
"Versace. Geniusz, sława i morderstwo",2013,Biograficzny,Gina Gershon,5.9,2761
"Versace. Geniusz, sława i morderstwo",2013,Biograficzny,Enrico Colantoni,5.9,2761
"Versace. Geniusz, sława i morderstwo",2013,Dramat,Gina Gershon,5.9,2761
"Versace. Geniusz, sława i morderstwo",2013,Dramat,Enrico Colantoni,5.9,2761
Bokser,2012,Biograficzny,Szymon Bobrowski,5.7,14630
Bokser,2012,Biograficzny,Anna Przybylska,5.7,14630
Bokser,2012,Dramat obyczajowy,Szymon Bobrowski,5.7,14630
Bokser,2012,Dramat obyczajowy,Anna Przybylska,5.7,14630
Dzień kobiet,2012,Dramat,Katarzyna Kwiatkowska,6.4,25769
Dzień kobiet,2012,Dramat,Eryk Lubos,6.4,25769
Mike Tyson szczery do bólu,2013,Komedia,nan,7.3,2323
Mike Tyson szczery do bólu,2013,Mike Tyson,nan,7.3,2323
Tylko nie miłość,2010,Komedia rom.,Virginie Efira,6.3,7090
Tylko nie miłość,2010,Komedia rom.,François-Xavier Demaison,6.3,7090
Hamlet 2,2008,Komedia,Steve Coogan,5.3,913
Hamlet 2,2008,Komedia,Catherine Keener,5.3,913
Hamlet 2,2008,Muzyczny,Steve Coogan,5.3,913
Hamlet 2,2008,Muzyczny,Catherine Keener,5.3,913
10 lat,2011,Dramat,Channing Tatum,5.6,8169
10 lat,2011,Dramat,Kate Mara,5.6,8169
10 lat,2011,Komedia,Channing Tatum,5.6,8169
10 lat,2011,Komedia,Kate Mara,5.6,8169
10 lat,2011,Romans,Channing Tatum,5.6,8169
10 lat,2011,Romans,Kate Mara,5.6,8169
Ramona i Beezus,2010,Familijny,Joey King,6.6,13249
Ramona i Beezus,2010,Familijny,Selena Gomez,6.6,13249
Ramona i Beezus,2010,Komedia,Joey King,6.6,13249
Ramona i Beezus,2010,Komedia,Selena Gomez,6.6,13249
Szalona noc,2011,Dramat,Topher Grace,6.1,11126
Szalona noc,2011,Dramat,Anna Faris,6.1,11126
Szalona noc,2011,Komedia,Topher Grace,6.1,11126
Szalona noc,2011,Komedia,Anna Faris,6.1,11126
Ciężko doświadczeni,2011,Dramat,Jason Ritter,6.3,958
Ciężko doświadczeni,2011,Dramat,Jake Sandvig,6.3,958
Ciężko doświadczeni,2011,Komedia,Jason Ritter,6.3,958
Ciężko doświadczeni,2011,Komedia,Jake Sandvig,6.3,958
Dzień wagarowicza,2008,Komedia,Gary Lundy,5.8,6001
Dzień wagarowicza,2008,Komedia,Larry Miller,5.8,6001
Niecne uczynki,2005,Komedia,Milo Ventimiglia,6.2,14351
Niecne uczynki,2005,Komedia,Lacey Chabert,6.2,14351
Wolna chata,2009,Komedia,Caitlin Crosby,5.5,6342
Wolna chata,2009,Komedia,Ryan Hansen,5.5,6342
Strach,2009,Fantasy,Teri Polo,5.4,3555
Strach,2009,Fantasy,Haley Bennett,5.4,3555
Strach,2009,Przygodowy,Teri Polo,5.4,3555
Strach,2009,Przygodowy,Haley Bennett,5.4,3555
Strach,2009,Thriller,Teri Polo,5.4,3555
Strach,2009,Thriller,Haley Bennett,5.4,3555
Hole in One,2009,Komedia,David Ellison,3.7,704
Hole in One,2009,Komedia,Jerad Anderson,3.7,704
Hole in One,2009,Sportowy,David Ellison,3.7,704
Hole in One,2009,Sportowy,Jerad Anderson,3.7,704
Totalny kataklizm,2008,Komedia,Matt Lanter,4.2,25684
Totalny kataklizm,2008,Komedia,Vanessa Lachey,4.2,25684
Tej nocy będziesz mój,2011,Dramat,Luke Treadaway,6.7,8527
Tej nocy będziesz mój,2011,Dramat,Natalia Tena,6.7,8527
Tej nocy będziesz mój,2011,Komedia,Luke Treadaway,6.7,8527
Tej nocy będziesz mój,2011,Komedia,Natalia Tena,6.7,8527
Tej nocy będziesz mój,2011,Romans,Luke Treadaway,6.7,8527
Tej nocy będziesz mój,2011,Romans,Natalia Tena,6.7,8527
Tej nocy będziesz mój,2011,Muzyczny,Luke Treadaway,6.7,8527
Tej nocy będziesz mój,2011,Muzyczny,Natalia Tena,6.7,8527
Matki w mackach Marsa,2011,Animacja,Seth Green,5.6,4993
Matki w mackach Marsa,2011,Animacja,Dan Fogler,5.6,4993
Matki w mackach Marsa,2011,Familijny,Seth Green,5.6,4993
Matki w mackach Marsa,2011,Familijny,Dan Fogler,5.6,4993
Matki w mackach Marsa,2011,Komedia,Seth Green,5.6,4993
Matki w mackach Marsa,2011,Komedia,Dan Fogler,5.6,4993
Matki w mackach Marsa,2011,Przygodowy,Seth Green,5.6,4993
Matki w mackach Marsa,2011,Przygodowy,Dan Fogler,5.6,4993
Gekijōban Naruto Shippūden: Kizuna,2008,Fantasy,Junko Takeuchi,7.3,4077
Gekijōban Naruto Shippūden: Kizuna,2008,Fantasy,Noriaki Sugiyama,7.3,4077
Gekijōban Naruto Shippūden: Kizuna,2008,Przygodowy,Junko Takeuchi,7.3,4077
Gekijōban Naruto Shippūden: Kizuna,2008,Przygodowy,Noriaki Sugiyama,7.3,4077
Gekijōban Naruto Shippūden: Kizuna,2008,Anime,Junko Takeuchi,7.3,4077
Gekijōban Naruto Shippūden: Kizuna,2008,Anime,Noriaki Sugiyama,7.3,4077
Leroy & Stitch,2006,Animacja,Daveigh Chase,6.7,3687
Leroy & Stitch,2006,Animacja,Tia Carrere,6.7,3687
Leroy & Stitch,2006,Familijny,Daveigh Chase,6.7,3687
Leroy & Stitch,2006,Familijny,Tia Carrere,6.7,3687
Leroy & Stitch,2006,Przygodowy,Daveigh Chase,6.7,3687
Leroy & Stitch,2006,Przygodowy,Tia Carrere,6.7,3687
Randka z gwiazdą,2010,Familijny,Sterling Knight,6.1,24193
Randka z gwiazdą,2010,Familijny,Danielle Campbell,6.1,24193
Randka z gwiazdą,2010,Musical,Sterling Knight,6.1,24193
Randka z gwiazdą,2010,Musical,Danielle Campbell,6.1,24193
Piraci!,2012,Animacja,Hugh Grant,6.3,8833
Piraci!,2012,Animacja,Martin Freeman,6.3,8833
Piraci!,2012,Familijny,Hugh Grant,6.3,8833
Piraci!,2012,Familijny,Martin Freeman,6.3,8833
Piraci!,2012,Komedia,Hugh Grant,6.3,8833
Piraci!,2012,Komedia,Martin Freeman,6.3,8833
Piraci!,2012,Przygodowy,Hugh Grant,6.3,8833
Piraci!,2012,Przygodowy,Martin Freeman,6.3,8833
Reggae na lodzie,1993,Familijny,Leon,6.9,23563
Reggae na lodzie,1993,Familijny,Doug E. Doug,6.9,23563
Reggae na lodzie,1993,Sportowy,Leon,6.9,23563
Reggae na lodzie,1993,Sportowy,Doug E. Doug,6.9,23563
Reggae na lodzie,1993,Komedia,Leon,6.9,23563
Reggae na lodzie,1993,Komedia,Doug E. Doug,6.9,23563
Wspaniały świat braci Grimm,1962,Biograficzny,Laurence Harvey,7.4,1139
Wspaniały świat braci Grimm,1962,Biograficzny,Karlheinz Böhm,7.4,1139
Wspaniały świat braci Grimm,1962,Familijny,Laurence Harvey,7.4,1139
Wspaniały świat braci Grimm,1962,Familijny,Karlheinz Böhm,7.4,1139
Wspaniały świat braci Grimm,1962,Baśń,Laurence Harvey,7.4,1139
Wspaniały świat braci Grimm,1962,Baśń,Karlheinz Böhm,7.4,1139
Wspaniały świat braci Grimm,1962,Muzyczny,Laurence Harvey,7.4,1139
Wspaniały świat braci Grimm,1962,Muzyczny,Karlheinz Böhm,7.4,1139
Planeta 51,2009,Animacja,Maciej Stuhr,6.3,25798
Planeta 51,2009,Animacja,Piotr Adamczyk,6.3,25798
Planeta 51,2009,Komedia,Maciej Stuhr,6.3,25798
Planeta 51,2009,Komedia,Piotr Adamczyk,6.3,25798
Planeta 51,2009,Przygodowy,Maciej Stuhr,6.3,25798
Planeta 51,2009,Przygodowy,Piotr Adamczyk,6.3,25798
Planeta 51,2009,Sci-Fi,Maciej Stuhr,6.3,25798
Planeta 51,2009,Sci-Fi,Piotr Adamczyk,6.3,25798
Tsunami,2005,Katastroficzny,Evelyn Meyka,4.7,939
